Term	ID	es	nes	pval	sidak	fdr	geneset_size	leading_edge	propagated_edge
Activation of G protein gated Potassium channels	R-HSA-1296041	-0.2668301553228559	-0.732939270756179	0.4635954698893947	1.0	0.7622265883272888	15	ENSG00000168243,ENSG00000176533,ENSG00000184185,ENSG00000136928,ENSG00000078369,ENSG00000172354,ENSG00000157551,ENSG00000186469	ENSG00000162188,ENSG00000162989,ENSG00000168135,ENSG00000172354,ENSG00000120457,ENSG00000172380,ENSG00000184185,ENSG00000127588,ENSG00000157542,ENSG00000162728,ENSG00000157551,ENSG00000136928,ENSG00000174021,ENSG00000186469,ENSG00000204681,ENSG00000123700,ENSG00000242616,ENSG00000127928,ENSG00000176533,ENSG00000168243,ENSG00000069966,ENSG00000167083,ENSG00000177807,ENSG00000153822,ENSG00000111664,ENSG00000127920,ENSG00000167414,ENSG00000078369
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits	R-HSA-997272	-0.2668301553228559	-0.732939270756179	0.4635954698893947	1.0	0.7622265883272888	15	ENSG00000168243,ENSG00000176533,ENSG00000184185,ENSG00000136928,ENSG00000078369,ENSG00000172354,ENSG00000157551,ENSG00000186469	ENSG00000162188,ENSG00000162989,ENSG00000168135,ENSG00000172354,ENSG00000120457,ENSG00000172380,ENSG00000184185,ENSG00000127588,ENSG00000157542,ENSG00000162728,ENSG00000157551,ENSG00000136928,ENSG00000174021,ENSG00000186469,ENSG00000204681,ENSG00000123700,ENSG00000242616,ENSG00000127928,ENSG00000176533,ENSG00000168243,ENSG00000069966,ENSG00000167083,ENSG00000177807,ENSG00000153822,ENSG00000111664,ENSG00000127920,ENSG00000167414,ENSG00000078369
NPAS4 regulates expression of target genes	R-HSA-9768919	0.439286057317604	0.7318009383346562	0.46429007626538565	1.0	0.762296487576174	18	ENSG00000254647,ENSG00000176697,ENSG00000133794	ENSG00000176697,ENSG00000165731,ENSG00000145632,ENSG00000110975,ENSG00000164885,ENSG00000164949,ENSG00000102882,ENSG00000170345,ENSG00000179222,ENSG00000143437,ENSG00000100030,ENSG00000133794,ENSG00000167281,ENSG00000120645,ENSG00000082898,ENSG00000176749,ENSG00000254647,ENSG00000005339,ENSG00000172379,ENSG00000105835,ENSG00000135679
Regulation of insulin secretion	R-HSA-422356	0.4389035650873341	0.7298007933588386	0.4655119594746755	1.0	0.7631106198976811	18	ENSG00000254647,ENSG00000096433	ENSG00000157388,ENSG00000142875,ENSG00000165995,ENSG00000198216,ENSG00000167535,ENSG00000163581,ENSG00000136854,ENSG00000091428,ENSG00000007402,ENSG00000123104,ENSG00000150995,ENSG00000168710,ENSG00000141837,ENSG00000132639,ENSG00000072062,ENSG00000117394,ENSG00000165059,ENSG00000114353,ENSG00000151067,ENSG00000096433,ENSG00000254647,ENSG00000106089,ENSG00000220205,ENSG00000127955,ENSG00000129990,ENSG00000006071,ENSG00000079337
Amino acids regulate mTORC1	R-HSA-9639288	-0.322546866926348	-0.7288531160356777	0.4660915163446915	1.0	0.7631106198976811	21	ENSG00000117410,ENSG00000174206,ENSG00000100554,ENSG00000083750,ENSG00000116954,ENSG00000274070,ENSG00000052795,ENSG00000155876,ENSG00000198793,ENSG00000147416,ENSG00000130147,ENSG00000085415,ENSG00000239282,ENSG00000103091,ENSG00000025039	ENSG00000174206,ENSG00000116586,ENSG00000109270,ENSG00000141564,ENSG00000147416,ENSG00000239282,ENSG00000198198,ENSG00000217128,ENSG00000164603,ENSG00000213760,ENSG00000198793,ENSG00000103091,ENSG00000134248,ENSG00000116954,ENSG00000171130,ENSG00000147614,ENSG00000151418,ENSG00000154803,ENSG00000106615,ENSG00000131100,ENSG00000177058,ENSG00000185883,ENSG00000047249,ENSG00000116039,ENSG00000188186,ENSG00000114388,ENSG00000114573,ENSG00000127580,ENSG00000100150,ENSG00000157020,ENSG00000052795,ENSG00000128524,ENSG00000159720,ENSG00000080546,ENSG00000274070,ENSG00000130147,ENSG00000085415,ENSG00000083750,ENSG00000149357,ENSG00000103148,ENSG00000136888,ENSG00000025039,ENSG00000155097,ENSG00000117410,ENSG00000250565,ENSG00000155876,ENSG00000143882,ENSG00000164654,ENSG00000130766,ENSG00000118162,ENSG00000167965,ENSG00000111203,ENSG00000113732,ENSG00000100554
MAPK6/MAPK4 signaling	R-HSA-5687128	0.4150089771670339	0.7271666850052898	0.46712385200209483	1.0	0.7637311650216068	44	ENSG00000041357,ENSG00000159217,ENSG00000136997,ENSG00000185627,ENSG00000070831,ENSG00000150907,ENSG00000100354,ENSG00000089022	ENSG00000100804,ENSG00000100902,ENSG00000130706,ENSG00000170315,ENSG00000089022,ENSG00000108344,ENSG00000079335,ENSG00000277791,ENSG00000100519,ENSG00000100354,ENSG00000112576,ENSG00000126067,ENSG00000221983,ENSG00000101182,ENSG00000163636,ENSG00000092847,ENSG00000165916,ENSG00000143947,ENSG00000180370,ENSG00000160145,ENSG00000170312,ENSG00000106211,ENSG00000072062,ENSG00000159377,ENSG00000136238,ENSG00000123908,ENSG00000106588,ENSG00000165059,ENSG00000141639,ENSG00000090905,ENSG00000166670,ENSG00000127922,ENSG00000082898,ENSG00000100567,ENSG00000161057,ENSG00000115233,ENSG00000143106,ENSG00000149798,ENSG00000132002,ENSG00000142507,ENSG00000077264,ENSG00000118689,ENSG00000122545,ENSG00000150907,ENSG00000081377,ENSG00000142875,ENSG00000099341,ENSG00000185627,ENSG00000173692,ENSG00000041357,ENSG00000013275,ENSG00000207562,ENSG00000129084,ENSG00000207811,ENSG00000087191,ENSG00000108671,ENSG00000166349,ENSG00000100764,ENSG00000069956,ENSG00000103035,ENSG00000175832,ENSG00000134698,ENSG00000070831,ENSG00000087245,ENSG00000124151,ENSG00000167617,ENSG00000149269,ENSG00000159217,ENSG00000175097,ENSG00000155363,ENSG00000136997,ENSG00000175166,ENSG00000197170,ENSG00000150991,ENSG00000008018,ENSG00000126070,ENSG00000177606,ENSG00000078687,ENSG00000163171
Toll Like Receptor 4 (TLR4) Cascade	R-HSA-166016	0.443407790167418	0.7246787573831813	0.46864913003552333	1.0	0.7651547947088363	11	ENSG00000197943,ENSG00000197959,ENSG00000112799	ENSG00000170458,ENSG00000134061,ENSG00000197959,ENSG00000154589,ENSG00000122852,ENSG00000088179,ENSG00000133661,ENSG00000136869,ENSG00000079805,ENSG00000185303,ENSG00000243414,ENSG00000101425,ENSG00000197943,ENSG00000112799,ENSG00000106976,ENSG00000169896,ENSG00000160255
NOTCH2 Activation and Transmission of Signal to the Nucleus	R-HSA-2979096	0.4317787575325237	0.7204613556804075	0.47124098488649047	1.0	0.7683134049265096	13	ENSG00000101384,ENSG00000107954,ENSG00000110492	ENSG00000205155,ENSG00000170315,ENSG00000138613,ENSG00000162736,ENSG00000286019,ENSG00000143801,ENSG00000128917,ENSG00000221983,ENSG00000101752,ENSG00000286219,ENSG00000137845,ENSG00000264343,ENSG00000110492,ENSG00000134250,ENSG00000150991,ENSG00000198719,ENSG00000184916,ENSG00000080815,ENSG00000143947,ENSG00000018236,ENSG00000117362,ENSG00000107954,ENSG00000214357,ENSG00000101384
RHOU GTPase cycle	R-HSA-9013420	0.4348178516182465	0.7157061318641903	0.47417282374818415	1.0	0.7701491791932681	22	ENSG00000091164,ENSG00000145675,ENSG00000158092,ENSG00000070831,ENSG00000198373	ENSG00000105647,ENSG00000102606,ENSG00000266028,ENSG00000173517,ENSG00000124486,ENSG00000173218,ENSG00000180370,ENSG00000031081,ENSG00000197122,ENSG00000186517,ENSG00000139436,ENSG00000071051,ENSG00000120899,ENSG00000177885,ENSG00000116574,ENSG00000130669,ENSG00000151914,ENSG00000070831,ENSG00000140575,ENSG00000108262,ENSG00000115306,ENSG00000142627,ENSG00000141367,ENSG00000149269,ENSG00000198399,ENSG00000178252,ENSG00000198373,ENSG00000145675,ENSG00000115145,ENSG00000197694,ENSG00000035499,ENSG00000136738,ENSG00000151208,ENSG00000185359,ENSG00000158092,ENSG00000129675,ENSG00000077264,ENSG00000091164,ENSG00000102981
Glutamate and glutamine metabolism	R-HSA-8964539	-0.3684363264488402	-0.7155169990941257	0.4742896406708632	1.0	0.7701491791932681	5	ENSG00000104524,ENSG00000166532,ENSG00000148672	ENSG00000115419,ENSG00000182890,ENSG00000183010,ENSG00000143811,ENSG00000059573,ENSG00000171097,ENSG00000135423,ENSG00000166532,ENSG00000125166,ENSG00000148672,ENSG00000135821,ENSG00000104524,ENSG00000065154
Synthesis of 5-eicosatetraenoic acids	R-HSA-2142688	-0.3683396211517816	-0.7150005164388084	0.4746087241643018	1.0	0.7701491791932681	5	ENSG00000012779,ENSG00000132965,ENSG00000167468,ENSG00000005421	ENSG00000105854,ENSG00000233276,ENSG00000005421,ENSG00000167468,ENSG00000132965,ENSG00000012779,ENSG00000176153,ENSG00000105852
Class I peroxisomal membrane protein import	R-HSA-9603798	-0.3294855061587893	-0.7132278895592385	0.4757047509139751	1.0	0.7701491791932681	9	ENSG00000100372,ENSG00000101417,ENSG00000215193,ENSG00000101986,ENSG00000164751,ENSG00000104381	ENSG00000107897,ENSG00000121680,ENSG00000100372,ENSG00000162928,ENSG00000138138,ENSG00000215193,ENSG00000101417,ENSG00000108733,ENSG00000214253,ENSG00000117528,ENSG00000176894,ENSG00000101986,ENSG00000104381,ENSG00000131779,ENSG00000142655,ENSG00000173208,ENSG00000072210,ENSG00000034693,ENSG00000164751
Cell surface interactions at the vascular wall	R-HSA-202733	0.40641174934285307	0.7127634580360246	0.47599214125198785	1.0	0.7701491791932681	49	ENSG00000188404,ENSG00000115718,ENSG00000084674,ENSG00000261371,ENSG00000154639,ENSG00000010810,ENSG00000184500,ENSG00000105329,ENSG00000149564,ENSG00000101000,ENSG00000158869,ENSG00000026508,ENSG00000120889,ENSG00000180210	ENSG00000115414,ENSG00000150093,ENSG00000063660,ENSG00000211934,ENSG00000196776,ENSG00000241351,ENSG00000105388,ENSG00000124731,ENSG00000244437,ENSG00000211890,ENSG00000204941,ENSG00000211962,ENSG00000243238,ENSG00000188404,ENSG00000166086,ENSG00000211956,ENSG00000251546,ENSG00000250361,ENSG00000211937,ENSG00000170848,ENSG00000211964,ENSG00000240382,ENSG00000211941,ENSG00000278857,ENSG00000149564,ENSG00000261371,ENSG00000120889,ENSG00000211625,ENSG00000239975,ENSG00000169575,ENSG00000211973,ENSG00000211668,ENSG00000102181,ENSG00000242221,ENSG00000211955,ENSG00000162897,ENSG00000211660,ENSG00000100151,ENSG00000084674,ENSG00000163737,ENSG00000221826,ENSG00000173530,ENSG00000197471,ENSG00000244116,ENSG00000292348,ENSG00000211662,ENSG00000270550,ENSG00000241244,ENSG00000243137,ENSG00000211598,ENSG00000180210,ENSG00000088053,ENSG00000128218,ENSG00000026508,ENSG00000274576,ENSG00000211959,ENSG00000089012,ENSG00000169896,ENSG00000162512,ENSG00000109272,ENSG00000153208,ENSG00000158769,ENSG00000178726,ENSG00000116815,ENSG00000242076,ENSG00000211949,ENSG00000243466,ENSG00000115884,ENSG00000156298,ENSG00000231924,ENSG00000010810,ENSG00000154721,ENSG00000211659,ENSG00000128322,ENSG00000169439,ENSG00000007908,ENSG00000278196,ENSG00000136732,ENSG00000184500,ENSG00000105329,ENSG00000211666,ENSG00000242371,ENSG00000079385,ENSG00000164692,ENSG00000170180,ENSG00000211658,ENSG00000211677,ENSG00000132465,ENSG00000239951,ENSG00000115232,ENSG00000122223,ENSG00000101000,ENSG00000211663,ENSG00000160593,ENSG00000154639,ENSG00000108821,ENSG00000002586,ENSG00000124469,ENSG00000124467,ENSG00000174175,ENSG00000161638,ENSG00000211644,ENSG00000211899,ENSG00000170956,ENSG00000211673,ENSG00000116824,ENSG00000090863,ENSG00000117091,ENSG00000140678,ENSG00000198053,ENSG00000211640,ENSG00000254087,ENSG00000115718,ENSG00000119888,ENSG00000158869,ENSG00000243130,ENSG00000211651,ENSG00000211679,ENSG00000110876,ENSG00000211653,ENSG00000240972,ENSG00000066294,ENSG00000211599,ENSG00000173391,ENSG00000160255,ENSG00000211895,ENSG00000211942,ENSG00000221878,ENSG00000211652,ENSG00000211967,ENSG00000242534,ENSG00000019582,ENSG00000183087,ENSG00000204936,ENSG00000211938,ENSG00000211648,ENSG00000224373,ENSG00000240864,ENSG00000183668,ENSG00000243290,ENSG00000005844,ENSG00000239571,ENSG00000251039,ENSG00000104689,ENSG00000124145
Regulation of PTEN gene transcription	R-HSA-8943724	0.42272370479660837	0.7122341247175783	0.47631980885948066	1.0	0.7701491791932681	35	ENSG00000132170,ENSG00000085276,ENSG00000141510	ENSG00000109270,ENSG00000061273,ENSG00000111642,ENSG00000196591,ENSG00000134248,ENSG00000116954,ENSG00000149480,ENSG00000085276,ENSG00000071655,ENSG00000171862,ENSG00000177058,ENSG00000141570,ENSG00000168283,ENSG00000057935,ENSG00000141510,ENSG00000132170,ENSG00000083750,ENSG00000025039,ENSG00000121481,ENSG00000111676,ENSG00000173894,ENSG00000116478,ENSG00000155876,ENSG00000084093,ENSG00000162521,ENSG00000102054,ENSG00000170004,ENSG00000116586,ENSG00000134686,ENSG00000141564,ENSG00000143614,ENSG00000019549,ENSG00000120738,ENSG00000204227,ENSG00000100030,ENSG00000179632,ENSG00000198793,ENSG00000089902,ENSG00000112333,ENSG00000106615,ENSG00000004487,ENSG00000188186,ENSG00000183741,ENSG00000171720,ENSG00000074266,ENSG00000111752,ENSG00000102882,ENSG00000178691,ENSG00000101115,ENSG00000149357,ENSG00000182979,ENSG00000108840,ENSG00000115966,ENSG00000173889,ENSG00000141582,ENSG00000010803,ENSG00000177606,ENSG00000167965,ENSG00000106462,ENSG00000124216
RHO GTPases activate PKNs	R-HSA-5625740	0.4293832196472171	0.7084183272225442	0.4786855145294462	1.0	0.7709766630269212	13	ENSG00000100345,ENSG00000065243	ENSG00000175793,ENSG00000160447,ENSG00000170027,ENSG00000101335,ENSG00000155366,ENSG00000128245,ENSG00000167641,ENSG00000133026,ENSG00000100345,ENSG00000065243,ENSG00000134308,ENSG00000136238,ENSG00000108953,ENSG00000158402,ENSG00000164924,ENSG00000092841,ENSG00000067560,ENSG00000118680,ENSG00000133392,ENSG00000149269,ENSG00000140992,ENSG00000213639,ENSG00000123143,ENSG00000166913,ENSG00000077157,ENSG00000058272,ENSG00000143878
"""Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	R-HSA-3656253	0.4313456140676928	0.7082175919670225	0.4788101431629981	1.0	0.7709766630269212	5	ENSG00000179399,ENSG00000142798	"ENSG00000063660,ENSG00000076716,ENSG00000188157,ENSG00000179399,ENSG00000115884,ENSG00000213420,ENSG00000142798,ENSG00000151348,ENSG00000183098,ENSG00000169439,ENSG00000147257,ENSG00000162512,ENSG00000124145"""
Defective EXT2 causes exostoses 2	R-HSA-3656237	0.4313456140676928	0.7082175919670225	0.4788101431629981	1.0	0.7709766630269212	5	ENSG00000179399,ENSG00000142798	ENSG00000063660,ENSG00000076716,ENSG00000188157,ENSG00000179399,ENSG00000115884,ENSG00000213420,ENSG00000142798,ENSG00000151348,ENSG00000183098,ENSG00000169439,ENSG00000147257,ENSG00000162512,ENSG00000124145
SARS-CoV-2 activates/modulates innate and adaptive immune responses	R-HSA-9705671	0.3985171556642141	0.6999743516534364	0.4839433221841316	1.0	0.7781702113249653	53	ENSG00000182481,ENSG00000263528,ENSG00000115267,ENSG00000126456,ENSG00000179295,ENSG00000055208,ENSG00000167207,ENSG00000272391,ENSG00000174125,ENSG00000131323,ENSG00000105397	ENSG00000127241,ENSG00000115415,ENSG00000162434,ENSG00000204642,ENSG00000269335,ENSG00000171855,ENSG00000069248,ENSG00000110713,ENSG00000138802,ENSG00000137080,ENSG00000126581,ENSG00000234745,ENSG00000143947,ENSG00000075188,ENSG00000113569,ENSG00000055208,ENSG00000078142,ENSG00000093000,ENSG00000136243,ENSG00000165471,ENSG00000047410,ENSG00000196664,ENSG00000169714,ENSG00000204632,ENSG00000126883,ENSG00000263528,ENSG00000236637,ENSG00000187608,ENSG00000137462,ENSG00000112115,ENSG00000177889,ENSG00000138750,ENSG00000100324,ENSG00000159110,ENSG00000184584,ENSG00000179295,ENSG00000196455,ENSG00000153201,ENSG00000204525,ENSG00000132182,ENSG00000096384,ENSG00000142405,ENSG00000095319,ENSG00000152700,ENSG00000197919,ENSG00000157625,ENSG00000005339,ENSG00000147873,ENSG00000126775,ENSG00000120242,ENSG00000166710,ENSG00000080824,ENSG00000182481,ENSG00000213341,ENSG00000134070,ENSG00000142166,ENSG00000030066,ENSG00000111679,ENSG00000150991,ENSG00000188379,ENSG00000162711,ENSG00000105397,ENSG00000163002,ENSG00000115267,ENSG00000170315,ENSG00000058804,ENSG00000183735,ENSG00000126456,ENSG00000272391,ENSG00000149476,ENSG00000147885,ENSG00000221983,ENSG00000167207,ENSG00000088888,ENSG00000139496,ENSG00000121060,ENSG00000213024,ENSG00000206503,ENSG00000113615,ENSG00000111581,ENSG00000104365,ENSG00000107201,ENSG00000135341,ENSG00000131323,ENSG00000085415,ENSG00000154174,ENSG00000112116,ENSG00000163702,ENSG00000196313,ENSG00000185507,ENSG00000009724,ENSG00000177663,ENSG00000124789,ENSG00000181481,ENSG00000106100,ENSG00000155506,ENSG00000120253,ENSG00000145907,ENSG00000094914,ENSG00000100934,ENSG00000155561,ENSG00000150961,ENSG00000234829,ENSG00000204592,ENSG00000133661,ENSG00000104312,ENSG00000120235,ENSG00000170581,ENSG00000101916,ENSG00000184216,ENSG00000157020,ENSG00000228083,ENSG00000125450,ENSG00000233816,ENSG00000101146,ENSG00000108559,ENSG00000186803,ENSG00000174125,ENSG00000175104,ENSG00000176986,ENSG00000244687,ENSG00000214042,ENSG00000052723,ENSG00000138757,ENSG00000146833
Mitochondrial translation termination	R-HSA-5419276	-0.30522535504190146	-0.6970445815843441	0.4857748942893827	1.0	0.7789723613501898	27	ENSG00000154719,ENSG00000130312,ENSG00000181610,ENSG00000172590,ENSG00000259494,ENSG00000128626,ENSG00000120333,ENSG00000061794,ENSG00000172172,ENSG00000158042,ENSG00000181991,ENSG00000143436,ENSG00000112031,ENSG00000243927,ENSG00000243147,ENSG00000105364,ENSG00000113048,ENSG00000114686,ENSG00000132676,ENSG00000135972	ENSG00000136897,ENSG00000111639,ENSG00000149792,ENSG00000048544,ENSG00000125445,ENSG00000122140,ENSG00000159111,ENSG00000055950,ENSG00000137547,ENSG00000114686,ENSG00000112996,ENSG00000204822,ENSG00000143436,ENSG00000113048,ENSG00000175581,ENSG00000166902,ENSG00000181610,ENSG00000155463,ENSG00000096080,ENSG00000181991,ENSG00000266472,ENSG00000210082,ENSG00000175110,ENSG00000116221,ENSG00000243927,ENSG00000162910,ENSG00000131368,ENSG00000086504,ENSG00000173141,ENSG00000115364,ENSG00000062582,ENSG00000120333,ENSG00000108826,ENSG00000132313,ENSG00000163319,ENSG00000112651,ENSG00000262814,ENSG00000105364,ENSG00000154719,ENSG00000148187,ENSG00000112031,ENSG00000074071,ENSG00000125901,ENSG00000135972,ENSG00000164347,ENSG00000183617,ENSG00000143314,ENSG00000185414,ENSG00000259494,ENSG00000112110,ENSG00000185608,ENSG00000132591,ENSG00000204316,ENSG00000134056,ENSG00000214026,ENSG00000172586,ENSG00000106591,ENSG00000172590,ENSG00000128626,ENSG00000132300,ENSG00000179271,ENSG00000132676,ENSG00000090263,ENSG00000169288,ENSG00000180992,ENSG00000144029,ENSG00000239789,ENSG00000171421,ENSG00000172172,ENSG00000102738,ENSG00000211459,ENSG00000182180,ENSG00000242485,ENSG00000174547,ENSG00000136522,ENSG00000135900,ENSG00000204568,ENSG00000158042,ENSG00000116898,ENSG00000197345,ENSG00000061794,ENSG00000243147,ENSG00000167862,ENSG00000082515,ENSG00000198015,ENSG00000175756,ENSG00000130312,ENSG00000182154
Mitochondrial translation initiation	R-HSA-5368286	-0.30522535504190146	-0.6970445815843441	0.4857748942893827	1.0	0.7789723613501898	27	ENSG00000154719,ENSG00000130312,ENSG00000181610,ENSG00000172590,ENSG00000259494,ENSG00000128626,ENSG00000120333,ENSG00000061794,ENSG00000172172,ENSG00000158042,ENSG00000181991,ENSG00000143436,ENSG00000243927,ENSG00000243147,ENSG00000085760,ENSG00000105364,ENSG00000113048,ENSG00000114686,ENSG00000132676,ENSG00000135972	ENSG00000136897,ENSG00000111639,ENSG00000149792,ENSG00000048544,ENSG00000125445,ENSG00000122140,ENSG00000159111,ENSG00000055950,ENSG00000137547,ENSG00000114686,ENSG00000112996,ENSG00000204822,ENSG00000143436,ENSG00000122033,ENSG00000113048,ENSG00000175581,ENSG00000166902,ENSG00000181610,ENSG00000155463,ENSG00000096080,ENSG00000181991,ENSG00000266472,ENSG00000210082,ENSG00000175110,ENSG00000116221,ENSG00000243927,ENSG00000162910,ENSG00000131368,ENSG00000086504,ENSG00000173141,ENSG00000115364,ENSG00000062582,ENSG00000120333,ENSG00000108826,ENSG00000132313,ENSG00000085760,ENSG00000163319,ENSG00000112651,ENSG00000262814,ENSG00000105364,ENSG00000154719,ENSG00000074071,ENSG00000125901,ENSG00000135972,ENSG00000183617,ENSG00000143314,ENSG00000185414,ENSG00000259494,ENSG00000112110,ENSG00000185608,ENSG00000132591,ENSG00000204316,ENSG00000134056,ENSG00000214026,ENSG00000172586,ENSG00000106591,ENSG00000172590,ENSG00000103707,ENSG00000128626,ENSG00000132300,ENSG00000179271,ENSG00000132676,ENSG00000090263,ENSG00000169288,ENSG00000180992,ENSG00000144029,ENSG00000239789,ENSG00000171421,ENSG00000172172,ENSG00000102738,ENSG00000211459,ENSG00000182180,ENSG00000242485,ENSG00000174547,ENSG00000136522,ENSG00000135900,ENSG00000204568,ENSG00000158042,ENSG00000116898,ENSG00000197345,ENSG00000061794,ENSG00000243147,ENSG00000167862,ENSG00000082515,ENSG00000198015,ENSG00000175756,ENSG00000130312,ENSG00000182154
Transcriptional regulation by small RNAs	R-HSA-5578749	-0.31841866417359826	-0.6936863019703698	0.48787895821865	1.0	0.7801579775034571	24	ENSG00000100142,ENSG00000125450,ENSG00000085415,ENSG00000047315,ENSG00000133704,ENSG00000163041,ENSG00000136243,ENSG00000196313,ENSG00000246705,ENSG00000153201,ENSG00000146047,ENSG00000101146,ENSG00000092847	ENSG00000163002,ENSG00000197061,ENSG00000286522,ENSG00000058804,ENSG00000158373,ENSG00000184260,ENSG00000275126,ENSG00000272391,ENSG00000270276,ENSG00000270882,ENSG00000275713,ENSG00000069248,ENSG00000110713,ENSG00000092847,ENSG00000274750,ENSG00000197409,ENSG00000139496,ENSG00000213024,ENSG00000144231,ENSG00000277157,ENSG00000075188,ENSG00000113569,ENSG00000123908,ENSG00000111581,ENSG00000273802,ENSG00000288825,ENSG00000184678,ENSG00000197837,ENSG00000085415,ENSG00000246705,ENSG00000276410,ENSG00000093000,ENSG00000196313,ENSG00000274183,ENSG00000090905,ENSG00000278637,ENSG00000124789,ENSG00000273542,ENSG00000136243,ENSG00000047315,ENSG00000274290,ENSG00000168002,ENSG00000278828,ENSG00000047410,ENSG00000120253,ENSG00000146047,ENSG00000124635,ENSG00000276368,ENSG00000126883,ENSG00000163041,ENSG00000094914,ENSG00000005075,ENSG00000203852,ENSG00000185130,ENSG00000155561,ENSG00000274641,ENSG00000138750,ENSG00000273703,ENSG00000105968,ENSG00000105258,ENSG00000133704,ENSG00000180573,ENSG00000278588,ENSG00000153201,ENSG00000132182,ENSG00000277224,ENSG00000100142,ENSG00000278705,ENSG00000095319,ENSG00000197153,ENSG00000233822,ENSG00000188486,ENSG00000278463,ENSG00000132341,ENSG00000132475,ENSG00000197238,ENSG00000276180,ENSG00000197903,ENSG00000158406,ENSG00000180596,ENSG00000157020,ENSG00000287080,ENSG00000276966,ENSG00000125450,ENSG00000102978,ENSG00000147669,ENSG00000101146,ENSG00000163882,ENSG00000277775,ENSG00000275714,ENSG00000099817,ENSG00000108559,ENSG00000288859,ENSG00000181222,ENSG00000196866,ENSG00000183598,ENSG00000274618,ENSG00000196890,ENSG00000177700,ENSG00000234289,ENSG00000275379,ENSG00000030066,ENSG00000203811,ENSG00000273983,ENSG00000277075
Regulation of lipid metabolism by PPARalpha	R-HSA-400206	0.42635850796955854	0.6932161517794653	0.4881739134360288	1.0	0.7801579775034571	13	ENSG00000196498,ENSG00000130589,ENSG00000177565	ENSG00000141027,ENSG00000196498,ENSG00000082014,ENSG00000130589,ENSG00000186350,ENSG00000101849,ENSG00000137574,ENSG00000163586,ENSG00000127511,ENSG00000198646,ENSG00000186951,ENSG00000005339,ENSG00000142453,ENSG00000140396,ENSG00000177200,ENSG00000171720,ENSG00000169375,ENSG00000125686,ENSG00000177565
"""Sensory perception of sweet, bitter, and umami (glutamate) taste"	R-HSA-9717207	0.46061565748275146	0.6926704738626733	0.4885163725684607	1.0	0.7801579775034571	9		"ENSG00000236398,ENSG00000212128,ENSG00000169777,ENSG00000226761,ENSG00000255374,ENSG00000177098,ENSG00000121318,ENSG00000214415,ENSG00000256436,ENSG00000173662,ENSG00000070985,ENSG00000255837,ENSG00000183128,ENSG00000221937,ENSG00000152822,ENSG00000137841,ENSG00000127588,ENSG00000149575,ENSG00000179002,ENSG00000128519,ENSG00000105711,ENSG00000221855,ENSG00000153253,ENSG00000256188,ENSG00000130529,ENSG00000212126,ENSG00000127366,ENSG00000121377,ENSG00000096433,ENSG00000212127,ENSG00000121314,ENSG00000185933,ENSG00000127362,ENSG00000257138,ENSG00000124493,ENSG00000111664,ENSG00000169432,ENSG00000127364,ENSG00000136531,ENSG00000078369"""
VxPx cargo-targeting to cilium	R-HSA-5620916	-0.2839481515363946	-0.6907578105717557	0.4897177526987897	1.0	0.781009621971194	13	ENSG00000127328,ENSG00000153317,ENSG00000103769,ENSG00000167461,ENSG00000132259,ENSG00000090989,ENSG00000008710	ENSG00000131558,ENSG00000180104,ENSG00000008710,ENSG00000132259,ENSG00000118762,ENSG00000116903,ENSG00000183862,ENSG00000138190,ENSG00000182473,ENSG00000070367,ENSG00000153317,ENSG00000168374,ENSG00000167461,ENSG00000103769,ENSG00000090989,ENSG00000112685,ENSG00000107862,ENSG00000070729,ENSG00000090565,ENSG00000127328
Transcriptional Regulation by E2F6	R-HSA-8953750	-0.29804995744109664	-0.684836615524994	0.49344702704311194	1.0	0.7853286072545432	19	ENSG00000121481,ENSG00000102054,ENSG00000101412,ENSG00000178691,ENSG00000181090,ENSG00000173889,ENSG00000094916,ENSG00000114126	ENSG00000097046,ENSG00000012048,ENSG00000120868,ENSG00000277258,ENSG00000204227,ENSG00000120616,ENSG00000198176,ENSG00000171848,ENSG00000125952,ENSG00000149554,ENSG00000168283,ENSG00000122565,ENSG00000015153,ENSG00000074266,ENSG00000126756,ENSG00000111752,ENSG00000178691,ENSG00000100395,ENSG00000204371,ENSG00000163602,ENSG00000121481,ENSG00000094916,ENSG00000181090,ENSG00000101773,ENSG00000114126,ENSG00000173889,ENSG00000051180,ENSG00000169016,ENSG00000162521,ENSG00000102054,ENSG00000106462,ENSG00000101412,ENSG00000174197
Nuclear Envelope Breakdown	R-HSA-2980766	0.4815673986695597	0.6843257606797825	0.49376948360315587	1.0	0.7853286072545432	7		ENSG00000028116,ENSG00000120802,ENSG00000175334,ENSG00000161904,ENSG00000160789,ENSG00000100749,ENSG00000102119,ENSG00000113368
